id,lang,type
109.201.38.172,"{'en': 1, 'zh': 0}",user
CaradhrasAiguo,"{'en': 34, 'zh': 35}",user
Elementautumn,"{'en': 29, 'zh': 8}",user
BarryLi,"{'en': 8, 'zh': 0}",user
Monkbot,"{'en': 51, 'zh': 0}",user
Tony1,"{'en': 48, 'zh': 0}",user
Robinlew0,"{'en': 2, 'zh': 0}",user
66.154.176.39,"{'en': 23, 'zh': 0}",user
InternetArchiveBot,"{'en': 52, 'zh': 52}",user
Jusdafax,"{'en': 45, 'zh': 0}",user
BananaX2NUTscholar,"{'en': 3, 'zh': 0}",user
Gog the Mild,"{'en': 2, 'zh': 0}",user
Quindog,"{'en': 1, 'zh': 0}",user
Citation bot,"{'en': 2, 'zh': 0}",user
Thegamingkinh,"{'en': 2, 'zh': 0}",user
216.56.20.114,"{'en': 26, 'zh': 0}",user
88.98.92.69,"{'en': 5, 'zh': 0}",user
Dimadick,"{'en': 40, 'zh': 0}",user
212.139.32.46,"{'en': 18, 'zh': 0}",user
209.124.167.206,"{'en': 10, 'zh': 0}",user
159.61.192.10,"{'en': 15, 'zh': 0}",user
165.166.63.70,"{'en': 21, 'zh': 0}",user
Bsherr,"{'en': 35, 'zh': 0}",user
FlightTime,"{'en': 42, 'zh': 5}",user
2607:9880:2f38:41:4d89:c93d:2e79:15f5,"{'en': 1, 'zh': 0}",user
Raspberry144mb,"{'en': 8, 'zh': 0}",user
JustinMatrose,"{'en': 5, 'zh': 0}",user
DumbBOT,"{'en': 44, 'zh': 0}",user
Bobbychan193,"{'en': 22, 'zh': 2}",user
Tbhotch,"{'en': 31, 'zh': 5}",user
Johnuniq,"{'en': 35, 'zh': 21}",user
FlightTime Phone,"{'en': 1, 'zh': 0}",user
2601:647:4f00:3cb0:6ce2:a366:c9f0:f00d,"{'en': 1, 'zh': 0}",user
2a02:c7f:c206:e400:e5d0:3fd9:80f2:9704,"{'en': 2, 'zh': 0}",user
I'm not perfect but I'm almost,"{'en': 1, 'zh': 0}",user
2600:387:0:803::62,"{'en': 16, 'zh': 0}",user
NotAChineseBot,"{'en': 2, 'zh': 0}",user
2600:1004:b045:b201:0:3a:bf31:a301,"{'en': 1, 'zh': 0}",user
Sun Creator,"{'en': 1, 'zh': 0}",user
Amigao,"{'en': 33, 'zh': 0}",user
Rich Farmbrough,"{'en': 1, 'zh': 0}",user
KingSkyLord,"{'en': 47, 'zh': 0}",user
Voice of Clam,"{'en': 1, 'zh': 0}",user
PaulinSaudi,"{'en': 29, 'zh': 0}",user
Popcornfud,"{'en': 36, 'zh': 1}",user
ModishShrink,"{'en': 36, 'zh': 0}",user
Tacoblimpfan,"{'en': 35, 'zh': 0}",user
Cratophonos,"{'en': 14, 'zh': 0}",user
Wei4Green,"{'en': 31, 'zh': 25}",user
Whiteghost.ink,"{'en': 11, 'zh': 0}",user
Marnie Hawes,"{'en': 1, 'zh': 0}",user
Clarityfiend,"{'en': 36, 'zh': 0}",user
Buffs,"{'en': 18, 'zh': 0}",user
BrownHairedGirl,"{'en': 51, 'zh': 1}",user
RL0919,"{'en': 39, 'zh': 1}",user
ImageRemovalBot,"{'en': 43, 'zh': 0}",user
DGG,"{'en': 31, 'zh': 0}",user
The Account 1,"{'en': 1, 'zh': 0}",user
ParadiseDesertOasis8888,"{'en': 21, 'zh': 0}",user
MetaClaudia,"{'en': 31, 'zh': 0}",user
Chrisbao8325,"{'en': 48, 'zh': 0}",user
AzfarShams,"{'en': 28, 'zh': 0}",user
RMCD bot,"{'en': 1, 'zh': 0}",user
嘉傑,"{'en': 2, 'zh': 1}",user
Mangokeylime,"{'en': 29, 'zh': 0}",user
Agamemnus,"{'en': 40, 'zh': 0}",user
Zozz747,"{'en': 30, 'zh': 0}",user
Hong Kong,{'en': 1},article
PVQZ,"{'en': 11, 'zh': 1}",user
MarkH21,"{'en': 15, 'zh': 1}",user
Wolf.KT,"{'en': 7, 'zh': 0}",user
OAbot,"{'en': 51, 'zh': 0}",user
AnomieBOT,"{'en': 43, 'zh': 0}",user
Lentower,"{'en': 25, 'zh': 0}",user
Deipnosophista,"{'en': 28, 'zh': 0}",user
Sir Aman Gulati,"{'en': 1, 'zh': 0}",user
Felixishim,"{'en': 11, 'zh': 16}",user
Taekhosong,"{'en': 35, 'zh': 26}",user
Knight of Gloucestershire,"{'en': 1, 'zh': 0}",user
Jackiechanbruceleekungfu,"{'en': 16, 'zh': 0}",user
Kku,"{'en': 39, 'zh': 0}",user
MrHistorianDude,"{'en': 30, 'zh': 0}",user
Q. Northropi,"{'en': 1, 'zh': 0}",user
Feinoa,"{'en': 22, 'zh': 0}",user
Sun8908,"{'en': 12, 'zh': 44}",user
Interinter321,"{'en': 21, 'zh': 25}",user
Geographyinitiative,"{'en': 19, 'zh': 24}",user
BladeRunner2077,"{'en': 22, 'zh': 16}",user
Bluesatellite,"{'en': 30, 'zh': 1}",user
A smart brainy man,"{'en': 1, 'zh': 0}",user
TravisGTAGamer,"{'en': 37, 'zh': 0}",user
Rjensen,"{'en': 13, 'zh': 0}",user
Peter1170,"{'en': 11, 'zh': 2}",user
LivinAWestLife,"{'en': 41, 'zh': 3}",user
Doanri,"{'en': 41, 'zh': 5}",user
LegioV,"{'en': 39, 'zh': 0}",user
Yeungkahchun,"{'en': 23, 'zh': 3}",user
Lysimachi,"{'en': 30, 'zh': 34}",user
Josqu,"{'en': 29, 'zh': 0}",user
Horserice,"{'en': 13, 'zh': 0}",user
KConWiki,"{'en': 7, 'zh': 0}",user
Reenem,"{'en': 27, 'zh': 0}",user
Dawnseeker2000,"{'en': 44, 'zh': 0}",user
Ohconfucius,"{'en': 44, 'zh': 31}",user
Yungeditor,"{'en': 26, 'zh': 0}",user
Kdm852,"{'en': 32, 'zh': 2}",user
Metalduky54,"{'en': 24, 'zh': 0}",user
Wrath X,"{'en': 1, 'zh': 0}",user
Rjwilmsi,"{'en': 37, 'zh': 0}",user
Alarjar,"{'en': 23, 'zh': 0}",user
Maximajorian Viridio,"{'en': 1, 'zh': 0}",user
Bender the Bot,"{'en': 1, 'zh': 0}",user
Nicholas0,"{'en': 37, 'zh': 1}",user
Jargo Nautilus,"{'en': 1, 'zh': 0}",user
Kiteinthewind,"{'en': 21, 'zh': 23}",user
Wefk423,"{'en': 34, 'zh': 30}",user
Peter Yeung,"{'en': 1, 'zh': 0}",user
HeisenbergPinkman,"{'en': 16, 'zh': 0}",user
Joeccho,"{'en': 24, 'zh': 25}",user
Hari147,"{'en': 26, 'zh': 0}",user
MrOllie,"{'en': 45, 'zh': 2}",user
CO888,"{'en': 14, 'zh': 0}",user
Interstellarity,"{'en': 23, 'zh': 0}",user
MB,"{'en': 29, 'zh': 0}",user
Alexanderlam128,"{'en': 32, 'zh': 24}",user
SovanDara,"{'en': 8, 'zh': 0}",user
Dogdsmv342d,"{'en': 30, 'zh': 36}",user
YuriGagrin12,"{'en': 26, 'zh': 0}",user
Ivanlm78,"{'en': 15, 'zh': 0}",user
Sleath56,"{'en': 20, 'zh': 0}",user
Ethanmayersweet,"{'en': 38, 'zh': 0}",user
Colonestarrice,"{'en': 18, 'zh': 0}",user
Flyguy1020,"{'en': 51, 'zh': 0}",user
Ipodendtz,"{'en': 13, 'zh': 0}",user
ChrisWar666,"{'en': 24, 'zh': 0}",user
Bonthefox3,"{'en': 18, 'zh': 0}",user
Kinglogic,"{'en': 31, 'zh': 0}",user
KREOH,"{'en': 34, 'zh': 0}",user
Doseiai2,"{'en': 26, 'zh': 0}",user
CaptainDaniel23,"{'en': 27, 'zh': 0}",user
Roselle Charles,"{'en': 1, 'zh': 0}",user
STSC,"{'en': 13, 'zh': 8}",user
Sirlanz,"{'en': 10, 'zh': 2}",user
DOR (HK),"{'en': 1, 'zh': 0}",user
Opera fera,"{'en': 1, 'zh': 0}",user
Vanamonde93,"{'en': 36, 'zh': 0}",user
142.55.0.14,"{'en': 28, 'zh': 0}",user
38.140.15.75,"{'en': 12, 'zh': 0}",user
MusikBot,"{'en': 43, 'zh': 0}",user
Trappist the monk,"{'en': 1, 'zh': 0}",user
“六四事件”的版本历史 - 维基百科，自由的百科全书,{'zh': 1},article
Nexusyeh,"{'en': 8, 'zh': 30}",user
Megumisbs,"{'en': 44, 'zh': 23}",user
Shizhao,"{'en': 41, 'zh': 42}",user
Huanqiu,"{'en': 0, 'zh': 34}",user
ZWH2020ZY,"{'en': 0, 'zh': 17}",user
Kixean777,"{'en': 20, 'zh': 24}",user
AlexLeeCN,"{'en': 4, 'zh': 30}",user
Natureindex,"{'en': 6, 'zh': 10}",user
雷电剑雨,"{'en': 0, 'zh': 1}",user
Peter-bomb king,"{'en': 0, 'zh': 1}",user
Techyan,"{'en': 4, 'zh': 40}",user
Wjabc1996bingnan,"{'en': 2, 'zh': 22}",user
D7CY689,"{'en': 1, 'zh': 21}",user
420peace,"{'en': 15, 'zh': 10}",user
アハちゃん,"{'en': 0, 'zh': 1}",user
朴益顺安,"{'en': 0, 'zh': 1}",user
乘龙观音,"{'en': 0, 'zh': 1}",user
Patlabor Ingram,"{'en': 0, 'zh': 1}",user
Njzjz,"{'en': 21, 'zh': 46}",user
No1lovesu,"{'en': 18, 'zh': 17}",user
Aronlee90,"{'en': 40, 'zh': 32}",user
蟲蟲飛,"{'en': 0, 'zh': 1}",user
Ericliu1912,"{'en': 27, 'zh': 30}",user
Sunny00217,"{'en': 11, 'zh': 33}",user
94rain,"{'en': 39, 'zh': 50}",user
炸裂香巴,"{'en': 0, 'zh': 1}",user
61.239.159.149,"{'en': 0, 'zh': 2}",user
LiamHuang,"{'en': 1, 'zh': 29}",user
Longyiroyue,"{'en': 0, 'zh': 2}",user
Bagakuco,"{'en': 0, 'zh': 40}",user
103.135.101.62,"{'en': 0, 'zh': 2}",user
LIUs1812,"{'en': 6, 'zh': 15}",user
Kevin Smith Chen,"{'en': 0, 'zh': 2}",user
Tigerzeng,"{'en': 35, 'zh': 42}",user
176.122.156.153,"{'en': 0, 'zh': 3}",user
139.162.59.83,"{'en': 0, 'zh': 4}",user
47.56.192.93,"{'en': 0, 'zh': 2}",user
Zhishengxia,"{'en': 1, 'zh': 25}",user
122.121.54.31,"{'en': 0, 'zh': 3}",user
218.250.110.181,"{'en': 0, 'zh': 3}",user
TSN789,"{'en': 0, 'zh': 44}",user
218.250.110.135,"{'en': 0, 'zh': 2}",user
CommonsDelinker,"{'en': 44, 'zh': 50}",user
SakuragawaSara,"{'en': 8, 'zh': 21}",user
Jimmyshjj,"{'en': 38, 'zh': 35}",user
172.104.172.235,"{'en': 0, 'zh': 2}",user
118.140.62.166,"{'en': 0, 'zh': 2}",user
Happykonger,"{'en': 0, 'zh': 2}",user
Googol19980904,"{'en': 26, 'zh': 31}",user
Hjh474,"{'en': 15, 'zh': 36}",user
203.186.25.38,"{'en': 1, 'zh': 4}",user
210.3.92.210,"{'en': 41, 'zh': 50}",user
Jimmy-bot,"{'en': 0, 'zh': 51}",user
Sir Jorah Moment,"{'en': 0, 'zh': 1}",user
WhitePhosphorus-bot,"{'en': 0, 'zh': 38}",user
Kelly Hwong,"{'en': 0, 'zh': 1}",user
158.182.31.248,"{'en': 0, 'zh': 11}",user
47.244.112.170,"{'en': 0, 'zh': 2}",user
221.126.237.230,"{'en': 0, 'zh': 6}",user
42.200.115.128,"{'en': 0, 'zh': 2}",user
BakaChinatsu,"{'en': 2, 'zh': 31}",user
173.255.253.109,"{'en': 0, 'zh': 3}",user
波斯波莉斯,"{'en': 0, 'zh': 1}",user
“香港”的版本历史 - 维基百科，自由的百科全书,{'zh': 1},article
Sakramenti,"{'en': 2, 'zh': 19}",user
OmgJasonSYF1220,"{'en': 0, 'zh': 34}",user
Arthur011hk,"{'en': 0, 'zh': 27}",user
佛祖西来,"{'en': 0, 'zh': 1}",user
Leolokey,"{'en': 9, 'zh': 44}",user
Zhenyuan0402,"{'en': 0, 'zh': 28}",user
MoonLight3650,"{'en': 4, 'zh': 26}",user
Godsfewew1232s,"{'en': 27, 'zh': 21}",user
Lzzlnc,"{'en': 0, 'zh': 31}",user
Feliciano0908,"{'en': 0, 'zh': 19}",user
Liu116,"{'en': 45, 'zh': 28}",user
CRHK128,"{'en': 0, 'zh': 16}",user
木靈芝,"{'en': 0, 'zh': 1}",user
Lord Jaraxxus,"{'en': 0, 'zh': 1}",user
Arronwan,"{'en': 6, 'zh': 31}",user
Pktlaurence,"{'en': 14, 'zh': 29}",user
JuneAugust,"{'en': 23, 'zh': 23}",user
Qiu Xingxiang,"{'en': 0, 'zh': 1}",user
Sanmosa,"{'en': 20, 'zh': 10}",user
四条河原町,"{'en': 0, 'zh': 1}",user
Chankwunyu,"{'en': 0, 'zh': 20}",user
Nickice,"{'en': 29, 'zh': 34}",user
Clithering,"{'en': 26, 'zh': 33}",user
行到水穷处,"{'en': 0, 'zh': 1}",user
Duaneyanan,"{'en': 0, 'zh': 39}",user
Oscar1003,"{'en': 11, 'zh': 13}",user
Kriz Ju,"{'en': 0, 'zh': 1}",user
Cbls1911,"{'en': 28, 'zh': 26}",user
Thomas Chu Tsun On,"{'en': 0, 'zh': 1}",user
Dominic3203,"{'en': 24, 'zh': 34}",user
TjoergenF,"{'en': 8, 'zh': 10}",user
英秀一心,"{'en': 0, 'zh': 1}",user
Kerolf666,"{'en': 19, 'zh': 30}",user
姒姓賢寧,"{'en': 0, 'zh': 1}",user
Pc1878,"{'en': 47, 'zh': 32}",user
Ccck2004,"{'en': 0, 'zh': 45}",user
Andrewkwok kly.a,"{'en': 0, 'zh': 1}",user
South Melon HK,"{'en': 0, 'zh': 1}",user
AINH,"{'en': 34, 'zh': 34}",user
DST763291,"{'en': 7, 'zh': 40}",user
一龍驤一,"{'en': 0, 'zh': 1}",user
Lau tommy,"{'en': 0, 'zh': 1}",user
Super Wang,"{'en': 0, 'zh': 1}",user
柳漫,"{'en': 0, 'zh': 1}",user
南環,"{'en': 0, 'zh': 1}",user
Yxh1433,"{'en': 5, 'zh': 26}",user
GriefCrow,"{'en': 24, 'zh': 37}",user
廣東後五虎,"{'en': 0, 'zh': 1}",user
Jjktc,"{'en': 1, 'zh': 46}",user
El%20C,"{'en': 35, 'zh': 0}",user
Wikipedia:Administrators' noticeboard/Edit warring,{'en': 1},article
Godhra train burning,{'en': 1},article
User talk:El C,{'en': 1},article
Wikipedia:In the news/Candidates,{'en': 1},article
Chennai metropolitan area,{'en': 1},article
Hyderabad Metropolitan Region,{'en': 1},article
Hong Kong independence,{'en': 1},article
Wikipedia:Administrator intervention against vandalism,{'en': 1},article
Ipeedmypants%20lol,"{'en': 1, 'zh': 0}",user
Auspicious%20bwszd,"{'en': 4, 'zh': 0}",user
Corn%20Kernel,"{'en': 25, 'zh': 0}",user
Tesla Autopilot,{'en': 1},article
Superpower,{'en': 1},article
張韶涵,{'zh': 1},article
鳳凰衛視香港台,{'zh': 1},article
凤凰卫视,{'zh': 1},article
历史,{'zh': 1},article
Wikipedia:檔案存廢討論/快速刪除提報,{'zh': 1},article
Havsj%C3%B6,"{'en': 31, 'zh': 3}",user
赵紫阳,{'zh': 1},article
2019冠狀病毒病疫情相關爭議,{'zh': 1},article
ClueBot%20NG,"{'en': 51, 'zh': 0}",user
2020 coronavirus pandemic in the United States,{'en': 1},article
Guangzhou Baiyun International Airport,{'en': 1},article
Haikou Meilan International Airport,{'en': 1},article
Rodrigo%20Valequez,"{'en': 33, 'zh': 0}",user
Wikipedia:Help desk,{'en': 1},article
Human rights in China,{'en': 1},article
User talk:2A00:23C5:93AA:B501:1947:32C8:925A:2346,{'en': 1},article
Silchester,{'en': 1},article
Misinformation related to the 2019–20 coronavirus pandemic,{'en': 1},article
Charles%20Essie,"{'en': 38, 'zh': 0}",user
Wikipedia:Administrators' noticeboard/Incidents,{'en': 1},article
United States,{'en': 1},article
Li Wenliang,{'en': 1},article
Economy of Croatia,{'en': 1},article
2020 Summer Olympics,{'en': 1},article
DemonDays64%20Bot,"{'en': 50, 'zh': 0}",user
Grantchester (TV series),{'en': 1},article
User talk:Oshwah,{'en': 1},article
Wikipedia:Requests for page protection,{'en': 1},article
Hanau shootings,{'en': 1},article
Chris%20the%20speller,"{'en': 49, 'zh': 0}",user
Wikipedia:Usernames for administrator attention,{'en': 1},article
Template talk:Did you know,{'en': 1},article
Results of the 2020 Democratic Party presidential primaries,{'en': 1},article
A.%20Randomdude0000,"{'en': 31, 'zh': 0}",user
2020 Libertarian Party presidential primaries,{'en': 1},article
2020 Democratic Party presidential debates,{'en': 1},article
Matthew%20hk,"{'en': 28, 'zh': 29}",user
朴正熙,{'zh': 1},article
One-China policy,{'en': 1},article
Group of 77,{'en': 1},article
Sichuan,{'en': 1},article
Economy of China,{'en': 1},article
Junius Ho,{'en': 1},article
Wang Zhimin,{'en': 1},article
Wet market,{'en': 1},article
Opus Hong Kong,{'en': 1},article
Huanan Seafood Wholesale Market,{'en': 1},article
Coronavirus disease 2019,{'en': 1},article
Template:COVID-19 testing by country,{'en': 1},article
COVID-19 testing,{'en': 1},article
Socio-economic impact of the 2019–20 coronavirus pandemic,{'en': 1},article
2019–20 coronavirus pandemic,{'en': 1},article
2020 Italy coronavirus lockdown,{'en': 1},article
List of incidents of xenophobia and racism related to the 2019–20 coronavirus pandemic,{'en': 1},article
Coronavirus disease 2019,{'zh': 1},article
抖音,{'zh': 1},article
2019–20 coronavirus pandemic in mainland China,{'en': 1},article
Template:2019–20 coronavirus pandemic data,{'en': 1},article
Template:2019–20 coronavirus pandemic data/Mainland China medical cases chart,{'en': 1},article
Taiwan,{'en': 1},article
Hong Kong Police Force,{'en': 1},article
Talk:Controversies of the Hong Kong Police Force,{'en': 1},article
User talk:Elementautumn,{'en': 1},article
User talk:Elementautumn,{'zh': 1},article
Wikipedia:当前的破坏,{'zh': 1},article
2019冠狀病毒病湖北省疫情相關執法爭議,{'zh': 1},article
李文亮,{'zh': 1},article
List of Yakuza characters,{'en': 1},article
Hong Kong International Airport,{'en': 1},article
Nissan,{'en': 1},article
Smartwatch,{'en': 1},article
Gog%20the%20Mild,"{'en': 18, 'zh': 0}",user
Citation%20bot,"{'en': 51, 'zh': 0}",user
David Day (Canadian writer),{'en': 1},article
Communist Party of China,{'en': 1},article
Stamp Act 1765,{'en': 1},article
Saint Lucia,{'en': 1},article
Talk:Key West,{'en': 1},article
Andrew Yang,{'en': 1},article
Shanghai,{'en': 1},article
"William Bonville, 1st Baron Bonville",{'en': 1},article
God's Not Dead (film),{'en': 1},article
Don't Start Now,{'en': 1},article
Tarzan (1999 film),{'en': 1},article
Vachirawit Chiva-aree,{'en': 1},article
Wikipedia:Administrators' noticeboard,{'en': 1},article
FlightTime%20Phone,"{'en': 40, 'zh': 0}",user
Wikipedia:Village pump (technical),{'en': 1},article
Greta Thunberg,{'en': 1},article
I'm%20not%20perfect%20but%20I'm%20almost,"{'en': 48, 'zh': 0}",user
Sun%20Creator,"{'en': 17, 'zh': 0}",user
Talk:2019–20 coronavirus pandemic,{'en': 1},article
Template talk:2019–20 coronavirus pandemic data,{'en': 1},article
Huawei,{'en': 1},article
Radio Free Asia,{'en': 1},article
Wikipedia:Requests for permissions/AutoWikiBrowser,{'en': 1},article
Rich%20Farmbrough,"{'en': 1, 'zh': 4}",user
Voice%20of%20Clam,"{'en': 32, 'zh': 8}",user
香港公共屋邨列表,{'zh': 1},article
Alibaba Group,{'en': 1},article
Coronavirus recession,{'en': 1},article
2020 Democratic Party presidential primaries,{'en': 1},article
Marnie%20Hawes,"{'en': 14, 'zh': 2}",user
2016 United States presidential election,{'en': 1},article
Timeline of the 2020 coronavirus pandemic in the United States,{'en': 1},article
Wikipedia:Articles for creation/recent,{'en': 1},article
The%20Account%201,"{'en': 30, 'zh': 0}",user
China,{'en': 1},article
Hangzhou,{'en': 1},article
Xi Jinping,{'en': 1},article
Mass surveillance in China,{'en': 1},article
People's Liberation Army,{'en': 1},article
Addis Ababa,{'en': 1},article
Wikipedia:Teahouse,{'en': 1},article
2019 British prorogation controversy,{'en': 1},article
RMCD%20bot,"{'en': 10, 'zh': 0}",user
%E5%98%89%E5%82%91,"{'en': 44, 'zh': 41}",user
Tedros Adhanom,{'en': 1},article
2020,{'en': 1},article
何晶,{'zh': 1},article
2019冠状病毒病中国大陆疫情相关争议,{'zh': 1},article
2019冠狀病毒病輿論戰爭議,{'zh': 1},article
习近平,{'zh': 1},article
動物森友會系列,{'zh': 1},article
两国集团,{'zh': 1},article
谭德塞,{'zh': 1},article
中華民國與世界衛生組織關係,{'zh': 1},article
Travel restrictions related to the 2019–20 coronavirus pandemic,{'en': 1},article
Han Chinese,{'en': 1},article
Moon Jae-in,{'en': 1},article
Sir%20Aman%20Gulati,"{'en': 15, 'zh': 0}",user
Lakhimpur Kheri district,{'en': 1},article
List of countries by GDP (nominal) per capita,{'en': 1},article
2019 Hong Kong local elections,{'en': 1},article
2019年香港區議會選舉,{'zh': 1},article
Wikipedia:请求保护页面,{'zh': 1},article
Languages of Taiwan,{'en': 1},article
Han Taiwanese,{'en': 1},article
Uyghurs,{'en': 1},article
"CPC Corporation, Taiwan",{'en': 1},article
Taiwan Province,{'en': 1},article
Academia Sinica,{'en': 1},article
Air China,{'en': 1},article
Elaine Chao,{'en': 1},article
Godfrey Gao,{'en': 1},article
中國國民黨,{'zh': 1},article
中华人民共和国被封锁网站列表,{'zh': 1},article
Knight%20of%20Gloucestershire,"{'en': 12, 'zh': 0}",user
Talk:Hong Kong,{'en': 1},article
Q.%20Northropi,"{'en': 14, 'zh': 0}",user
Macau,{'en': 1},article
Talk:List of incidents of xenophobia and racism related to the 2019–20 coronavirus pandemic,{'en': 1},article
2019冠狀病毒病臺灣疫情,{'zh': 1},article
2019冠狀病毒病美國疫情,{'zh': 1},article
楊明,{'zh': 1},article
雨傘革命,{'zh': 1},article
對於反對逃犯條例修訂草案運動中香港警隊的批評,{'zh': 1},article
University of Hong Kong,{'en': 1},article
City University of Hong Kong,{'en': 1},article
Hong Kong Polytechnic University,{'en': 1},article
List of countries by GDP (PPP),{'en': 1},article
List of countries by GDP (nominal),{'en': 1},article
List of countries by real GDP growth rate,{'en': 1},article
Template:2019冠狀病毒病病例數,{'zh': 1},article
香港浸會大學,{'zh': 1},article
香港城市大學,{'zh': 1},article
香港中文大學,{'zh': 1},article
梁君彥,{'zh': 1},article
林浩波,{'zh': 1},article
2020 coronavirus pandemic in Taiwan,{'en': 1},article
Wikipedia:頁面存廢討論/記錄/2020/03/26,{'zh': 1},article
对习近平的争议,{'zh': 1},article
澳門大學,{'zh': 1},article
六四事件,{'zh': 1},article
A%20smart%20brainy%20man,"{'en': 9, 'zh': 0}",user
Gare Montparnasse,{'en': 1},article
The Hague,{'en': 1},article
User talk:LegioV,{'en': 1},article
Vietnam,{'en': 1},article
Mainland Regional High School (New Jersey),{'en': 1},article
Xinjiang re-education camps,{'en': 1},article
European Union,{'en': 1},article
Bernie Sanders,{'en': 1},article
2020 United States presidential election,{'en': 1},article
Taiwanese indigenous peoples,{'en': 1},article
Chinese name,{'en': 1},article
中華民國,{'zh': 1},article
中國,{'zh': 1},article
2019–20 Hong Kong protests,{'en': 1},article
Wikipedia:互助客栈/其他,{'zh': 1},article
梁振英,{'zh': 1},article
Democratic development in Hong Kong,{'en': 1},article
Glory to Hong Kong,{'en': 1},article
Wrath%20X,"{'en': 35, 'zh': 0}",user
List of suicide crisis lines,{'en': 1},article
Maximajorian%20Viridio,"{'en': 49, 'zh': 0}",user
Bender%20the%20Bot,"{'en': 50, 'zh': 0}",user
Jargo%20Nautilus,"{'en': 21, 'zh': 0}",user
Talk:2020 Summer Olympics,{'en': 1},article
Wikipedia:互助客栈/方针,{'zh': 1},article
隔空投送,{'zh': 1},article
Android Pie,{'zh': 1},article
SM娛樂,{'zh': 1},article
EMUI,{'zh': 1},article
Peter%20Yeung,"{'en': 34, 'zh': 33}",user
差异,{'zh': 1},article
Wikipedia:Articles for deletion/Chinazi (2nd nomination),{'en': 1},article
Wikipedia:存廢覆核請求,{'zh': 1},article
香港黑警,{'zh': 1},article
Talk:2019–20 Hong Kong protests,{'en': 1},article
Airbag,{'en': 1},article
Kew High School,{'en': 1},article
羅湖站 (香港),{'zh': 1},article
